Nome,Marca,Ano,Preco_Num,RAM_Num,Specs_Completa,Armazenamento_Num,Bateria_Num,Url
Realme GT 7,Realme,27/05/2025,4049.1,12.0,"Smartphone: Realme GT 7. Marca: Realme. Lançamento: 27/05/2025. Status: Lançamento. Data lançamento: 27/05/2025. Menor preço histórico: R$ 4.049,10. Preço atual: R$ 4.049,10. Outras informações: Dimensões. Dimensões: 162.4 x 76.1 x 8.3 mm. Peso: 206 g. Construção: Plástico na traseira, Frame em plástico e Vidro Frontal (Gorilla Glass 7i). Chip: Nano-SIM, Secundário (Nano-SIM) e eSIM. Proteção Água: IP69. Dobrável: Não. Plataforma: Sistema. Sistema: Realme UI 6.0 e Android 15. Atualizações: 4 anos (sistema). Processador: Mediatek Dimensity 9400e (4nm). CPU: Octa-core (1x3.4 GHz Cortex-X4 e 3x2.85 GHz Cortex-X4 e 4x2.0 GHz Cortex-A720). GPU: Immortalis-G720 MC12. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Tipo de Memória RAM: UFS 4.0. Armazenamento: 256 GBe512 GB. Armazenamento Extra: Não Possui. Memória RAM expansiva: 12 GB. Tela: Tela - Tipo. Tela - Tipo: LTPO AMOLED. Tela - Tamanho: 6.78. Tela - Resolução: 1264 x 2780 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 450 ppi. Tela - Proteção: Corning Gorilla Glass 7i. Tela - Extras: 1B Colors, 120Hz, 1000 nits (digitando), 1600 nits (HBM), HDR e 6500 nits (pico). Câmera principal: 50 MP, f/1.8, (wide), PDAF e OIS. 2ª câmera: 2x zoom ótico , 50 mp, f/2.0, (telephoto) e PDAF. 3ª câmera: 8 MP, f/2.2, 16mm, 112˚ (ultrawide). Câmera - Extras: Dual-LED dual-tone flash, Panorama e HDR. Vídeo: 4K - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, f/2.5, (wide). Câmera Frontal - Extras: panorama. Bateria: 7000 mAheSi/C. Carregador: 120W. Carrega sem fios?: Não. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6/7. Bluetooth: 5.4, A2DP e  LE. GPS: QZSS, GPS, NaviC, GLONASS, BDS e GALILEO. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Infravermelho: Sim. Sensores: Acelerômetro, Giroscópio, Espectro de cores, Bússola, Proximidade e Impressão digital (sob a tela, óptico).",512.0,7000.0,https://www.oficinadanet.com.br/smartphones/realme-gt-7
Realme 14T 5G,Realme,25/04/2025,0.0,12.0,"Smartphone: Realme 14T 5G. Marca: Realme. Lançamento: 25/04/2025. Status: Lançamento. Data lançamento: 25/04/2025. Preço de lançamento: R$ 1.799,99. Outras informações: Dimensões. Dimensões: 163.2 x 75.7 x 8 mm. Peso: 196 g. Construção: Vidro Frontal  , Frame em plástico e Plástico na traseira. Chip: Nano-SIM. Proteção Água: IP68 e IP69. Plataforma: Sistema. Sistema: Realme UI 6.0 e Android 15. Processador: Mediatek Dimensity 6300 (6 nm). CPU: Octa-core (2x2.4 GHz Cortex-A76 e 6x2.0 GHz Cortex-A55). GPU: Mali-G57 MC2. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Armazenamento: 128 GBe256 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: AMOLED. Tela - Tamanho: 6.67. Tela - Resolução: 1080 x 2400. Tela - Frequência: 120Hz. Tela - Densidade: 386 ppi. Tela - Extras: 2100 nits (pico). Câmera principal: 50 MP, f/1.8, 27mm (wide), 1/2.76, OIS   e PDAF. 2ª câmera: 2 MP, f/2.4. Câmera - Extras: Panorama, HDR e Flash LED. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.4. Bateria: 6000 mAh. Carregador: 45W. Carrega sem fios?: Não. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: A2DP,  LE e 5.2. GPS: GPS, QZSS, BDS, GALILEO e GLONASS. NFC: Não. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C. Sensores: Bússola, Proximidade, Giroscópio, Acelerômetro e Impressão digital (sob a tela, óptico).",256.0,6000.0,https://www.oficinadanet.com.br/smartphones/realme-14t-5g
Realme 14,Realme,23/04/2025,0.0,12.0,"Smartphone: Realme 14. Marca: Realme. Lançamento: 23/04/2025. Status: Lançamento. Data lançamento: 23/04/2025. Preço de lançamento: R$ 2.799,00. Outras informações: Dimensões. Dimensões: 163.1 x 75.7 x 8 mm. Peso: 196 g. Chip: Nano-SIM e Secundário (Nano-SIM). Proteção Água: IP69. Plataforma: Sistema. Sistema: Realme UI 6.0 e Android 15. Processador: Qualcomm Snapdragon 6 Gen 4 (4 nm). CPU: Octa-core (1x2.3 GHz Cortex-A720s e 3x2.2 GHz Cortex-A720s e 4x1.8 GHz Cortex-A520s). GPU: Adreno 810. Memórias: Memória RAM. Memória RAM: 12 GB. Armazenamento: 256 GBe512 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: AMOLED. Tela - Tamanho: 6.67. Tela - Resolução: 1080 x 2400. Tela - Frequência: 120Hz. Tela - Densidade: 395 ppi. Tela - Extras: 2000 nits (pico). Câmera principal: 50 MP, f/1.8, (wide), OIS   e PDAF. Câmera - Extras: HDR, Flash LED e Panorama. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.4. Bateria: 6000 mAheSi/C. Carregador: 45W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: LE, A2DP e 5.2. GPS: GPS, QZSS, BDS, GLONASS e GALILEO. NFC: Não. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C. Sensores: Giroscópio, Proximidade, Bússola, Acelerômetro e Impressão digital (sob a tela, óptico).",512.0,6000.0,https://www.oficinadanet.com.br/smartphones/realme-14
Realme 14 Pro ,Realme,23/04/2025,0.0,12.0,"Smartphone: Realme 14 Pro . Marca: Realme. Lançamento: 23/04/2025. Status: Lançamento. Data lançamento: 23/04/2025. Preço de lançamento: R$ 3.699,00. Outras informações: Dimensões. Dimensões: 162.8 x 74.9 x 7.6 mm. Peso: 179 g. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP69. Plataforma: Sistema. Sistema: Realme UI 5.0 e Android 14. Processador: Mediatek Dimensity 7300 Energy (4 nm). CPU: Octa-core (4x2.5 GHz Cortex-A78 e 4x2.0 GHz Cortex-A55). GPU: Mali-G615 MC2. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Armazenamento: 128 GB,256 GBe512 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: OLED. Tela - Tamanho: 6.77. Tela - Resolução: 1080 x 2392 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 388 ppi. Tela - Extras: 4500 nits (pico) e 1400 nits (HBM). Câmera principal: 50 MP, f/1.8, (wide), multi-directional PDAF e OIS. 2ª câmera: 2 MP, f/2.4, (macro). Câmera - Extras: Panorama, HDR e Flash LED. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.4. Bateria: 6000 mAheSi/C. Carregador: 45W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6 e Dual Band. Bluetooth: 5.4,  LE e A2DP. GPS: GPS, GALILEO, GLONASS e BDS. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Sensores: Giroscópio, Proximidade, Bússola, Acelerômetro e Impressão digital (sob a tela, óptico).",512.0,6000.0,https://www.oficinadanet.com.br/smartphones/realme-14-pro
Realme 14 Pro Plus,Realme,09/01/2025,2923.68,12.0,"Smartphone: Realme 14 Pro Plus. Marca: Realme. Lançamento: 09/01/2025. Status: Lançamento. Data lançamento: 09/01/2025. Preço de lançamento: R$ 4.299,00. Menor preço histórico: R$ 2.374,00. Preço atual: R$ 2.923,68. Outras informações: Dimensões. Dimensões: 163.5 x 77.3 x 8 mm. Peso: 194 g. Construção: Vidro Frontal (Gorilla Glass 7i), Plástico na traseira e Frame em plástico. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP69. Dobrável: Não. Plataforma: Sistema. Sistema: Realme UI 6.0 e Android 15. Processador: Qualcomm Snapdragon 7s Gen 3 (4 nm). CPU: Octa-core (1x2.5 GHz Cortex-A720 e 3x2.4 GHz Cortex-A720 e 4x1.8 GHz Cortex-A520). GPU: Adreno 710. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Armazenamento: 128 GB,256 GBe512 GB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: AMOLED. Tela - Tamanho: 6.83. Tela - Resolução: 1272 x 2800. Tela - Frequência: 120Hz. Tela - Densidade: 450 ppi. Tela - Proteção: Corning Gorilla Glass 7i. Tela - Extras: 1B Colors, 1500 nits (pico), HDR, 1200 nits (HBM) e HDR10 Plus. Câmera principal: 50 MP, f/1.8, (wide), multi-directional PDAF e OIS. 2ª câmera: 50 MP, f/2.7, 73mm, (periscope telephoto), 1/1.95, 3x zoom optico, OIS e PDAF. 3ª câmera: 8 MP, f/2.2, 16mm, 112˚ (ultrawide). Câmera - Extras: Flash LED, HDR e Panorama. Vídeo: 4K - 30 FPS. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, f/2.0. Câmera Frontal - Extras: panorama. Bateria: 6000 mAheSi/C. Carregador: 80W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6 e Dual Band. Bluetooth: LE, A2DP e 5.2. GPS: QZSS, GPS, GLONASS, BDS e GALILEO. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Sensores: Bússola, Proximidade, Giroscópio, Acelerômetro e Impressão digital (sob a tela, óptico).",512.0,6000.0,https://www.oficinadanet.com.br/smartphones/realme-14-pro-plus
Realme GT 7 Pro,Realme,04/11/2024,7299.0,16.0,"Smartphone: Realme GT 7 Pro. Marca: Realme. Lançamento: 04/11/2024. Status: Lançamento. Data lançamento: 04/11/2024. Preço de lançamento: R$ 6.299,00. Menor preço histórico: R$ 6.299,00. Preço atual: R$ 7.299,00. Outras informações: Dimensões. Dimensões: 162.5 x 76.9 x 8.6 mm. Peso: 222 g. Construção: Vidro traseiro, Vidro Frontal   e Frame de alumínio. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP68 e IP69. Dobrável: Não. Plataforma: Sistema. Sistema: Realme UI 6.0 e Android 15. Processador: Qualcomm Snapdragon 8 Elite (3 nm). CPU: Octa-core (2x4.32 GHz Oryon V2 Phoenix L   6x3.53 GHz Oryon V2 Phoenix M). GPU: Adreno 830. Memórias: Memória RAM. Memória RAM: 12 GBe16 GB. Tipo de Memória RAM: UFS 4.0. Armazenamento: 256 GB,512 GBe1 TB. Armazenamento Extra: Não Possui. Tela: Tela - Tipo. Tela - Tipo: LTPO AMOLED. Tela - Tamanho: 6.78. Tela - Resolução: 1264 x 2780 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 450 ppi. Tela - Proteção: Corning Gorilla Glass 7i. Tela - Extras: 1B Colors, 120Hz, 1000 nits (digitando), 1600 nits (HBM), HDR e 6500 nits (pico). Câmera principal: 50 MP, f/1.8, (wide), PDAF e OIS. 2ª câmera: 50 MP, f/2.7, 73mm, (periscope telephoto), 1/1.95, 3x zoom optico, PDAF e OIS. 3ª câmera: 8 MP, f/2.2, 16mm, 112˚ (ultrawide). Câmera - Extras: Dual-LED dual-tone flash, Panorama e HDR. Vídeo: FULLHD - 60fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.5, (wide). Câmera Frontal - Extras: panorama. Bateria: 6500 mAh. Carregador: 120W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6/7. Bluetooth: 5.4,  LE e A2DP. GPS: QZSS, GPS, NaviC, GALILEO, GLONASS e BDS. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Infravermelho: Sim. Sensores: Espectro de cores, Bússola, Proximidade, Giroscópio, Acelerômetro e Impressão digital (sob a tela, ultrassônico).",1.0,6500.0,https://www.oficinadanet.com.br/smartphones/realme-gt-7-pro
Realme 13,Realme,29/08/2024,0.0,8.0,"Smartphone: Realme 13. Marca: Realme. Lançamento: 29/08/2024. Status: Lançamento. Data lançamento: 29/08/2024. Outras informações: Dimensões. Dimensões: 165.6 x 76.1 x 7.8 mm. Peso: 190g. Chip: Híbrido Dual SIM. Proteção Água: IP64. Plataforma: Sistema. Sistema: Realme UI 5.0 e Android 14. Processador: Mediatek Dimensity 6300 (6 nm). CPU: Octa-core (2x2.4 GHz Cortex-A76 e 6x Cortex-A55). GPU: Mali-G57 MC2. Memórias: Memória RAM. Memória RAM: 8 GB. Armazenamento: 128 GBe256 GB. Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.72. Tela - Resolução: 1080 x 2400. Tela - Frequência: 120Hz. Tela - Densidade: 392 ppi. Tela - Extras: 580 nits. Câmera principal: 50 MP, f/1.8, 26mm (wide), 1/1.95, OIS   e PDAF. 2ª câmera: Sensor não informado. Câmera - Extras: Flash LED, HDR e Panorama. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.5, 24mm (wide). Bateria: 5000 mAh. Carregador: 45W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: LE, A2DP e 5.3. GPS: GPS, QZSS, BDS, GLONASS e GALILEO. NFC: Não. Som: Estéreo. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Acelerômetro, Giroscópio, Proximidade e Bússola.",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/realme-13
Realme 13 Plus,Realme,29/08/2024,1849.0,12.0,"Smartphone: Realme 13 Plus. Marca: Realme. Lançamento: 29/08/2024. Status: Lançamento. Data lançamento: 29/08/2024. Menor preço histórico: R$ 1.488,00. Preço atual: R$ 1.849,00. Outras informações: Dimensões. Dimensões: 161.7 x 74.7 x 7.6 mm. Peso: 185g. Chip: Híbrido Dual SIM. Proteção Água: IP65. Plataforma: Sistema. Sistema: Realme UI 5.0 e Android 14. Processador: Mediatek Dimensity 7300 (4 nm). CPU: Octa-core (4x2.5 GHz Cortex-A78 e 4x2.0 GHz Cortex-A55). GPU: Mali-G615 MC2. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Armazenamento: 128 GBe256 GB. Tela: Tela - Tipo. Tela - Tipo: AMOLED. Tela - Tamanho: 6.67. Tela - Resolução: 1080 x 2400. Tela - Frequência: 120Hz. Tela - Densidade: 395 ppi. Tela - Extras: 2000 nits (pico), HDR e HDR10 Plus. Câmera principal: 50 MP, f/1.8, 26mm (wide), 1/1.95, OIS   e PDAF. 2ª câmera: Sensor não informado. Câmera - Extras: Flash LED, HDR e Panorama. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.4, 24mm (wide). Bateria: 5000 mAh. Carregador: 80W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6 e Dual Band. Bluetooth: 5.4,  LE e A2DP. GPS: GPS, QZSS, BDS, GLONASS e GALILEO. NFC: Sim (dependendo da região). Som: Estéreo. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Sensores: Acelerômetro, Giroscópio, Proximidade, Bússola e Impressão digital (sob a tela, óptico).",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/realme-13-plus
Realme C65s,Realme,29/08/2024,0.0,8.0,"Smartphone: Realme C65s. Marca: Realme. Lançamento: 29/08/2024. Status: Lançamento. Data lançamento: 29/08/2024. Outras informações: Dimensões. Dimensões: 167.26 x 76.67 x 7.74 mm. Peso: 191 g. Construção: Plástico na traseira, Vidro Frontal   e Frame em plástico. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP54. Plataforma: Sistema. Sistema: Realme UI 5.0 e Android 14. Processador: Unisoc Tiger T612 (12 nm). CPU: Octa-core (Cortex-A75 de 2x1,8 GHz e 6x1,8 GHz Cortex-A55). GPU: Mali G57. Memórias: Memória RAM. Memória RAM: 8 GB. Armazenamento: 256 GB. Armazenamento Extra: microSDXC. Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.74. Tela - Resolução: 720 x 1600. Tela - Frequência: 90Hz. Tela - Densidade: 260 ppi. Câmera principal: 50 MP, f/1.6, (wide), 1/2.55 e PDAF. Câmera - Extras: Panorama e Flash LED. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 8 MP, f/2.0, 26mm (wide). Câmera Frontal - Extras: HDR. Bateria: 5000 mAh. Carregador: 15W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac. Bluetooth: A2DP, LE e 5.0. GPS: GPS, GLONASS, GALILEO e BDS. NFC: Não. Som: Loudspeaker. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: On-The-Go, Tipo-C e 2.0. Sensores: Impressão digital (lateral), Bússola, Acelerômetro, Proximidade e Giroscópio.",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/realme-c65s
Realme C63 5G,Realme,12/08/2024,0.0,8.0,"Smartphone: Realme C63 5G. Marca: Realme. Lançamento: 12/08/2024. Status: Lançamento. Data lançamento: 12/08/2024. Outras informações: Dimensões. Dimensões: 165.6 x 76.1 x 7.9 mm. Peso: 192 g. Construção: Plástico na traseira, Vidro Frontal   e Frame em plástico. Chip: Híbrido Dual SIM. Proteção Água: IP54. Plataforma: Sistema. Sistema: Realme UI 5.0 e Android 14. Processador: Mediatek Dimensity 6300 (6 nm). CPU: Octa-core (2x2.4 GHz Cortex-A76 e 6x Cortex-A55). GPU: Mali-G57 MC2. Memórias: Memória RAM. Memória RAM: 4 GB,6 GBe8 GB. Armazenamento: 128 GB. Armazenamento Extra: microSDXC (slot híbrido). Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.67. Tela - Resolução: 720 x 1604 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 264 ppi. Tela - Extras: 625 nits (HBM). Câmera principal: 32 MP, f/1.9, 27mm (wide e PDAF. 2ª câmera: Lente auxiliar. Câmera - Extras: Panorama e Flash LED. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 8 MP, f/2.0, (wide). Câmera Frontal - Extras: HDR. Bateria: 5000 mAh. Carregador: 15W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac. Bluetooth: A2DP, LE e 5.3. GPS: GPS, QZSS, GLONASS, GALILEO e BDS. NFC: Não. Som: Loudspeaker. 3.5mm jack: Sim. Outros: Rádio FM. Rádio FM: Não. Infravermelho: Não. USB: On-The-Go, Tipo-C e 2.0. Sensores: Impressão digital (lateral), Proximidade, Acelerômetro, Bússola e Giroscópio.",128.0,5000.0,https://www.oficinadanet.com.br/smartphones/realme-c63-5g
Realme 13 Pro ,Realme,30/07/2024,0.0,12.0,"Smartphone: Realme 13 Pro . Marca: Realme. Lançamento: 30/07/2024. Status: Lançamento. Data lançamento: 30/07/2024. Outras informações: Dimensões. Dimensões: 161.3 x 73.9 x 8.2. Peso: 188g. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP65. Plataforma: Sistema. Sistema: Realme UI 5.0 e Android 14. Processador: Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm). CPU: Octa-core (4x2.40 GHz Cortex-A78 e 4x1.95 GHz Cortex-A55). GPU: Adreno 710. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Armazenamento: 128 GB,256 GBe512 GB. Tela: Tela - Tipo. Tela - Tipo: AMOLED. Tela - Tamanho: 6.7. Tela - Resolução: 1080 x 2412 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 394 ppi. Tela - Proteção: Corning Gorilla Glass 7i. Tela - Extras: 1B Colors, 2000 nits (pico), 1200 nits (HBM) e HDR. Câmera principal: 50 MP, f/1.9, 26mm (wide), 1/1.95, multi-directional PDAF e OIS. 2ª câmera: 8 MP, f/2.2, 16mm, 112˚ (ultrawide), OIS e PDAF. Câmera - Extras: HDR, Flash LED e Panorama. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, f/2.5, 22mm (wide). Bateria: 5200 mAh. Carregador: 45W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6 e Dual Band. Bluetooth: LE, A2DP e 5.2. GPS: QZSS, GPS, BDS, GLONASS e GALILEO. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Sensores: Bússola, Proximidade, Giroscópio, Acelerômetro e Impressão digital (sob a tela, óptico).",512.0,5200.0,https://www.oficinadanet.com.br/smartphones/realme-13-pro
Realme 13 Pro Plus,Realme,30/07/2024,0.0,12.0,"Smartphone: Realme 13 Pro Plus. Marca: Realme. Lançamento: 30/07/2024. Status: Lançamento. Data lançamento: 30/07/2024. Outras informações: Dimensões. Dimensões: 161.3 x 73.9 x 8.2. Peso: 190g. Chip: Dual SIM (Nano-SIM, dual stand-by). Proteção Água: IP65. Plataforma: Sistema. Sistema: Realme UI 5.0 e Android 14. Processador: Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm). CPU: Octa-core (4x2.40 GHz Cortex-A78 e 4x1.95 GHz Cortex-A55). GPU: Adreno 710. Memórias: Memória RAM. Memória RAM: 8 GBe12 GB. Armazenamento: 256 GBe512 GB. Tela: Tela - Tipo. Tela - Tipo: AMOLED. Tela - Tamanho: 6.7. Tela - Resolução: 1080 x 2412 pixels. Tela - Frequência: 120Hz. Tela - Densidade: 394 ppi. Tela - Proteção: Corning Gorilla Glass 7i. Tela - Extras: 1B Colors, 2000 nits (pico), HDR10 Plus, 1200 nits (HBM) e HDR. Câmera principal: 50 MP, f/1.9, 24mm (wide), 1/1.56, multi-directional PDAF e OIS. 2ª câmera: 50 MP, f/2.7, 73mm, (periscope telephoto), 1/1.95, 3x zoom optico, OIS e PDAF. 3ª câmera: 8 MP, f/2.2, 16mm, 112˚ (ultrawide). Câmera - Extras: Flash LED, HDR e Panorama. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 32 MP, f/2.5, 22mm (wide). Câmera Frontal - Extras: panorama. Bateria: 5200 mAh. Carregador: 80W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Sim. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac/6 e Dual Band. Bluetooth: A2DP,  LE e 5.2. GPS: GPS, QZSS, BDS, GALILEO e GLONASS. NFC: Sim. Som: Estéreo. 3.5mm jack: Não. Outros: Rádio FM. Rádio FM: Não. USB: Tipo-C e 2.0. Sensores: Bússola, Proximidade, Giroscópio, Acelerômetro e Impressão digital (sob a tela, óptico).",512.0,5200.0,https://www.oficinadanet.com.br/smartphones/realme-13-pro-plus
Realme 12 4G,Realme,26/06/2024,0.0,8.0,"Smartphone: Realme 12 4G. Marca: Realme. Lançamento: 26/06/2024. Status: Lançamento. Data lançamento: 26/06/2024. Outras informações: Dimensões. Dimensões: 163 x 75.5 x 7.9 mm. Peso: 187 g. Chip: Híbrido Dual SIM. Proteção Água: IP54. Plataforma: Sistema. Sistema: Realme UI 5.0 e Android 14. Processador: Qualcomm Snapdragon 685. CPU: Octa-core (4x2.8 GHz Cortex-A73 e 4x1.9 GHz Cortex-A53). GPU: Adreno 610. Memórias: Memória RAM. Memória RAM: 8 GB. Armazenamento: 128 GBe256 GB. Tela: Tela - Tipo. Tela - Tipo: IPS LCD. Tela - Tamanho: 6.67. Tela - Resolução: 1080 x 2400. Tela - Frequência: 120Hz. Tela - Densidade: 395 ppi. Tela - Extras: 2000 nits (pico) e 600 nits (digitando). Câmera principal: 50 MP, f/1.9, 26mm (wide), 1/1.56, PDAF e OIS. 2ª câmera: 2 MP, f/2.4, (depth). Câmera - Extras: Panorama, HDR e Flash LED. Vídeo: Full HD - 30 fps. Câmera frontal: Câm. Selfie. Câm. Selfie: 16 MP, f/2.5, (wide). Bateria: 5000 mAh. Carregador: 67W. Redes de dados: 3G. 3G: Sim. 4G: Sim. 5G: Não. Wi-Fi: Wi-Fi 802.11 a/b/g/n/ac  e Dual Band. Bluetooth: LE, A2DP e 5.0. GPS: QZSS, GPS, BDS, GALILEO e GLONASS. NFC: Sim. Som: Loudspeaker e Estéreo. 3.5mm jack: Sim. Outros: Infravermelho. Infravermelho: Não. USB: Tipo-C e 2.0. Sensores: Impressão digital (lateral), Proximidade, Bússola, Giroscópio e Acelerômetro.",256.0,5000.0,https://www.oficinadanet.com.br/smartphones/realme-12-4g
